0.0000000000e+00	0	0	0	0	0	500	50	0	500	500	0	0	0	30	
1.3963617792e-01	0	1	0	0	0	500	50	0	500	500	0	0	0	30	
8.9662139910e-01	0	4	0	0	0	500	50	0	500	500	0	0	0	30	
1.4929814303e+00	0	5	2	0	2	498	50	0	500	500	0	0	0	30	
1.9822812591e+00	0	7	2	0	0	500	50	0	500	500	0	0	0	30	
2.4877591780e+00	1	7	2	1	3	497	50	0	500	500	0	0	0	30	
2.7935426058e+00	1	7	1	2	1	499	50	0	500	500	0	0	0	30	
3.4664997428e+00	4	5	2	1	1	499	50	0	500	500	0	0	0	30	
3.9736143696e+00	4	6	1	2	6	494	50	0	500	500	0	0	0	30	
4.4718808569e+00	5	5	2	1	1	499	50	0	500	500	0	0	0	30	
4.9807426333e+00	5	5	3	1	2	498	50	0	500	500	0	0	0	30	
5.4706834769e+00	5	6	2	2	4	496	50	0	500	500	0	0	0	30	
5.9573920747e+00	6	7	4	0	3	497	50	0	500	500	0	0	0	30	
6.4727472031e+00	8	7	3	1	2	498	50	0	500	500	0	0	0	30	
6.9245737336e+00	10	9	5	0	4	496	50	0	500	500	0	0	0	30	
7.4859948856e+00	14	5	5	0	2	498	50	0	500	500	0	0	0	30	
7.9725209389e+00	16	4	2	3	1	499	50	0	500	500	0	0	0	30	
8.4917543443e+00	17	5	2	4	5	495	50	0	500	500	0	0	0	30	
8.9701126689e+00	19	5	2	4	3	497	50	0	500	500	0	0	0	30	
9.4670476216e+00	20	5	3	3	4	496	50	0	500	500	0	0	0	30	
9.9806078334e+00	23	3	4	3	2	498	50	0	500	500	0	0	0	30	
1.0493966966e+01	24	2	5	2	0	500	50	0	500	500	0	0	0	30	
1.0952061789e+01	25	1	4	4	1	499	50	0	500	500	0	0	0	30	
1.1463213386e+01	26	1	5	4	0	500	50	0	500	500	0	0	0	30	
1.1956224784e+01	25	2	6	3	0	500	50	0	500	500	0	0	0	30	
1.2412296444e+01	25	2	7	2	0	500	50	0	500	500	0	0	0	30	
1.2986609223e+01	25	2	5	4	2	498	50	0	500	500	0	0	0	30	
1.3494568316e+01	26	4	6	3	3	497	50	0	500	500	0	0	0	30	
1.3962010030e+01	26	7	6	3	1	499	50	0	500	500	0	0	0	30	
1.4435789779e+01	26	8	5	4	3	497	50	0	500	500	0	0	0	30	
1.4985241974e+01	29	9	5	4	3	497	50	0	500	500	0	0	0	30	
1.5493262223e+01	32	8	7	2	2	498	50	0	500	500	0	0	0	30	
1.5997312952e+01	35	6	6	3	2	498	50	0	500	500	0	0	0	30	
1.6444912676e+01	36	5	6	3	2	498	50	0	500	500	0	0	0	30	
1.6969779249e+01	36	6	3	6	3	497	50	0	500	500	0	0	0	30	
1.7480567460e+01	39	5	5	4	1	499	50	0	500	500	0	0	0	30	
