0.0000000000e+00	0	0	500	0	0	0	0	50	500	500	0	500	500	0	
4.8398357805e-01	0	2	499	1	1	2	0	50	500	500	0	500	500	0	
9.9544455162e-01	0	3	498	2	1	3	0	50	500	500	0	500	500	0	
1.4904611054e+00	0	3	496	4	3	6	0	50	500	500	0	500	500	0	
1.9979361440e+00	0	5	500	0	1	6	0	50	500	500	0	500	500	0	
2.4954398264e+00	0	5	498	2	1	9	0	50	500	500	0	500	500	0	
2.9979723831e+00	0	6	493	7	0	15	0	50	500	500	0	500	500	0	
3.4990681276e+00	1	5	487	13	7	6	0	50	500	500	0	500	500	0	
3.9993644971e+00	1	5	492	8	1	7	0	50	500	500	0	500	500	0	
4.4797004896e+00	1	6	491	9	2	5	0	50	500	500	0	500	500	0	
4.9999639680e+00	1	6	491	9	4	9	0	50	500	500	0	500	500	0	
5.4972340959e+00	1	7	494	6	1	7	0	50	500	500	0	500	500	0	
5.9827471660e+00	2	7	491	9	3	12	0	50	500	500	0	500	500	0	
6.4887382827e+00	2	8	492	8	1	9	0	50	500	500	0	500	500	0	
6.9962490130e+00	2	9	495	5	3	13	0	50	500	500	0	500	500	0	
7.4907709922e+00	3	10	494	6	1	7	0	50	500	500	0	500	500	0	
7.9973326261e+00	3	12	494	6	2	9	0	50	500	500	0	500	500	0	
8.4882816392e+00	3	13	489	11	2	12	0	50	500	500	0	500	500	0	
8.9982084708e+00	3	13	484	16	5	6	0	50	500	500	0	500	500	0	
9.4881038383e+00	3	13	483	17	3	10	0	50	500	500	0	500	500	0	
9.9972740499e+00	3	14	483	17	1	9	0	50	500	500	0	500	500	0	
1.0480240480e+01	3	14	484	16	2	6	0	50	500	500	0	500	500	0	
1.0992849138e+01	3	15	490	10	3	10	0	50	500	500	0	500	500	0	
1.1488805146e+01	3	17	486	14	5	7	0	50	500	500	0	500	500	0	
1.1999331617e+01	4	16	482	18	4	11	0	50	500	500	0	500	500	0	
1.2496595716e+01	4	17	479	21	1	8	0	50	500	500	0	500	500	0	
1.2997598154e+01	4	17	475	25	4	5	0	50	500	500	0	500	500	0	
1.3498898651e+01	5	16	479	21	3	7	0	50	500	500	0	500	500	0	
1.3978311357e+01	5	17	477	23	1	7	0	50	500	500	0	500	500	0	
1.4472711873e+01	5	17	480	20	3	9	0	50	500	500	0	500	500	0	
1.4996916132e+01	5	17	479	21	5	8	0	50	500	500	0	500	500	0	
1.5496933818e+01	5	17	477	23	5	9	0	50	500	500	0	500	500	0	
1.5993871822e+01	6	15	477	23	5	7	0	50	500	500	0	500	500	0	
1.6486752954e+01	6	16	478	22	4	6	0	50	500	500	0	500	500	0	
1.6986260882e+01	6	17	476	24	1	7	0	50	500	500	0	500	500	0	
1.7497837254e+01	6	17	483	17	1	10	0	50	500	500	0	500	500	0	
1.7995994483e+01	6	17	479	21	3	12	0	50	500	500	0	500	500	0	
1.8494389487e+01	6	18	480	20	2	6	0	50	500	500	0	500	500	0	
1.8999739898e+01	6	18	474	26	6	8	0	50	500	500	0	500	500	0	
1.9497340161e+01	6	19	473	27	5	8	0	50	500	500	0	500	500	0	
1.9995993952e+01	6	20	475	25	2	5	0	50	500	500	0	500	500	0	
2.0498940771e+01	6	21	475	25	3	7	0	50	500	500	0	500	500	0	
2.0991637190e+01	6	21	472	28	0	7	0	50	500	500	0	500	500	0	
2.1498869791e+01	6	21	473	27	3	11	0	50	500	500	0	500	500	0	
2.1999556946e+01	6	22	475	25	2	11	0	50	500	500	0	500	500	0	
2.2497551568e+01	6	22	479	21	2	9	0	50	500	500	0	500	500	0	
2.2995752697e+01	6	22	466	34	2	3	0	50	500	500	0	500	500	0	
2.3497647614e+01	6	23	458	42	2	4	0	50	500	500	0	500	500	0	
2.3997781780e+01	6	23	459	41	2	8	0	50	500	500	0	500	500	0	
2.4497178033e+01	7	22	470	30	4	7	0	50	500	500	0	500	500	0	
2.4997452462e+01	7	22	470	30	2	8	0	50	500	500	0	500	500	0	
2.5493784648e+01	7	25	472	28	2	3	0	50	500	500	0	500	500	0	
2.5989138272e+01	7	26	457	43	1	5	0	50	500	500	0	500	500	0	
2.6494508477e+01	7	27	455	45	4	4	0	50	500	500	0	500	500	0	
2.6999206628e+01	7	28	464	36	6	9	0	50	500	500	0	500	500	0	
2.7485579038e+01	7	28	453	47	3	5	0	50	500	500	0	500	500	0	
2.7996451710e+01	7	30	448	52	1	8	0	50	500	500	0	500	500	0	
2.8497812239e+01	7	31	448	52	2	5	0	50	500	500	0	500	500	0	
2.8991037781e+01	7	33	434	66	2	5	0	50	500	500	0	500	500	0	
2.9498795564e+01	8	33	421	79	2	8	0	50	500	500	0	500	500	0	
2.9996847445e+01	9	34	414	86	3	7	0	50	500	500	0	500	500	0	
3.0490298234e+01	8	35	410	90	2	4	0	50	500	500	0	500	500	0	
3.0997712362e+01	7	36	409	91	2	4	0	50	500	500	0	500	500	0	
3.1499919868e+01	6	37	423	77	2	12	0	50	500	500	0	500	500	0	
3.1998012564e+01	5	39	429	71	2	11	0	50	500	500	0	500	500	0	
3.2499763034e+01	6	38	438	62	3	9	0	50	500	500	0	500	500	0	
3.2996238864e+01	8	36	434	66	7	6	0	50	500	500	0	500	500	0	
3.3494972262e+01	7	38	433	67	2	11	0	50	500	500	0	500	500	0	
3.3993378453e+01	7	38	442	58	2	7	0	50	500	500	0	500	500	0	
3.4498884477e+01	7	40	434	66	4	6	0	50	500	500	0	500	500	0	
3.4996596022e+01	7	40	434	66	4	3	0	50	500	500	0	500	500	0	
3.5499250000e+01	6	41	423	77	4	6	0	50	500	500	0	500	500	0	
3.5999141838e+01	6	43	420	80	4	10	0	50	500	500	0	500	500	0	
3.6482434607e+01	7	44	412	88	1	5	0	50	500	500	0	500	500	0	
3.6999630285e+01	6	46	394	106	6	6	0	50	500	500	0	500	500	0	
3.7497389338e+01	9	44	382	118	5	9	0	50	500	500	0	500	500	0	
3.7998977688e+01	7	48	366	134	2	4	0	50	500	500	0	500	500	0	
3.8498576430e+01	7	49	359	141	1	10	0	50	500	500	0	500	500	0	
3.8980199520e+01	8	50	351	149	3	10	0	50	500	500	0	500	500	0	
3.9499636451e+01	8	51	338	162	1	9	0	50	500	500	0	500	500	0	
3.9999650173e+01	9	51	331	169	1	10	0	50	500	500	0	500	500	0	
4.0495938822e+01	10	50	332	168	8	1	0	50	500	500	0	500	500	0	
4.0998533242e+01	10	51	320	180	3	6	0	50	500	500	0	500	500	0	
4.1498437361e+01	9	54	321	179	2	9	0	50	500	500	0	500	500	0	
4.1998073141e+01	9	55	320	180	4	5	0	50	500	500	0	500	500	0	
4.2497200540e+01	9	55	313	187	1	2	0	50	500	500	0	500	500	0	
4.2999457620e+01	9	56	294	206	3	3	0	50	500	500	0	500	500	0	
4.3499132127e+01	9	58	299	201	1	9	0	50	500	500	0	500	500	0	
4.3996390703e+01	8	59	290	210	0	10	0	50	500	500	0	500	500	0	
4.4498697581e+01	7	64	265	235	4	10	0	50	500	500	0	500	500	0	
4.4995916179e+01	9	64	250	250	1	11	0	50	500	500	0	500	500	0	
