0.0000000000e+00	0	0	0	0	0	500	50	0	500	500	0	500	500	0	
4.9826519878e-01	0	0	0	0	36	464	50	0	500	500	0	500	500	0	
9.9957063712e-01	0	0	0	0	50	450	50	0	500	500	0	500	500	0	
1.4999495639e+00	1	0	1	0	48	452	50	0	500	500	0	500	500	0	
1.9999055734e+00	1	0	2	0	52	448	50	0	500	500	0	500	500	0	
2.4992160134e+00	1	1	2	0	38	462	50	0	500	500	0	500	500	0	
2.9976335606e+00	1	2	2	0	44	456	50	0	500	500	0	500	500	0	
3.4962159402e+00	1	3	2	0	36	464	50	0	500	500	0	500	500	0	
3.9948536123e+00	3	3	2	1	30	470	50	0	500	500	0	500	500	0	
4.4989008031e+00	4	4	2	1	23	477	50	0	500	500	0	500	500	0	
4.9987399453e+00	5	5	3	0	33	467	50	0	500	500	0	500	500	0	
5.4994168039e+00	6	5	3	0	41	459	50	0	500	500	0	500	500	0	
5.9932865678e+00	9	4	3	0	37	463	50	0	500	500	0	500	500	0	
6.4994992539e+00	9	4	2	1	27	473	50	0	500	500	0	500	500	0	
6.9959752266e+00	11	3	3	0	22	478	50	0	500	500	0	500	500	0	
7.4997579667e+00	12	4	3	0	31	469	50	0	500	500	0	500	500	0	
7.9998217741e+00	14	3	3	0	37	463	50	0	500	500	0	500	500	0	
8.4995239573e+00	14	4	4	0	44	456	50	0	500	500	0	500	500	0	
8.9975180749e+00	16	3	5	0	40	460	50	0	500	500	0	500	500	0	
9.4961628067e+00	16	4	4	0	55	445	50	0	500	500	0	500	500	0	
9.9979936793e+00	17	5	5	0	51	449	50	0	500	500	0	500	500	0	
1.0497626647e+01	18	4	5	0	54	446	50	0	500	500	0	500	500	0	
1.0996618249e+01	19	4	5	0	34	466	50	0	500	500	0	500	500	0	
1.1498175875e+01	20	4	5	0	41	459	50	0	500	500	0	500	500	0	
1.1999672402e+01	20	5	5	0	42	458	50	0	500	500	0	500	500	0	
1.2498065720e+01	20	6	4	1	45	455	50	0	500	500	0	500	500	0	
1.2999526240e+01	20	6	5	1	37	463	50	0	500	500	0	500	500	0	
1.3499050373e+01	21	7	6	1	46	454	50	0	500	500	0	500	500	0	
1.3995076908e+01	24	7	6	1	50	450	50	0	500	500	0	500	500	0	
1.4499276003e+01	27	5	6	1	39	461	50	0	500	500	0	500	500	0	
1.4999726834e+01	29	5	7	1	37	463	50	0	500	500	0	500	500	0	
1.5498372472e+01	30	4	7	1	46	454	50	0	500	500	0	500	500	0	
1.5997038112e+01	31	6	7	1	38	462	50	0	500	500	0	500	500	0	
1.6489876570e+01	33	5	6	2	41	459	50	0	500	500	0	500	500	0	
1.6998713650e+01	36	2	7	1	46	454	50	0	500	500	0	500	500	0	
