0.0000000000e+00	0	0	500	0	0	0	0	500	500	500	0	0	0	0	
4.9886341179e-01	0	1	500	0	0	101	0	500	500	500	0	0	0	0	
9.9941944360e-01	0	2	500	0	0	208	0	500	500	500	0	0	0	0	
1.4992555333e+00	0	2	498	2	1	271	0	500	500	500	0	0	0	0	
1.9996861094e+00	0	4	498	2	1	332	0	500	500	500	0	0	0	0	
2.4965011087e+00	0	4	499	1	0	352	0	500	500	500	0	0	0	0	
2.9996204549e+00	1	4	498	2	0	385	0	500	500	500	0	0	0	0	
3.4986359175e+00	2	4	496	4	2	414	0	500	500	500	0	0	0	0	
3.9989639607e+00	3	4	495	5	3	440	0	500	500	500	0	0	0	0	
4.4986018389e+00	3	6	492	8	2	453	0	500	500	500	0	0	0	0	
4.9995966993e+00	4	6	493	7	0	430	0	500	500	500	0	0	0	0	
5.4978018061e+00	4	7	490	10	4	435	0	500	500	500	0	0	0	0	
5.9914484493e+00	4	9	492	8	2	426	0	500	500	500	0	0	0	0	
6.4991443925e+00	6	7	488	12	1	455	0	500	500	500	0	0	0	0	
6.9957491355e+00	7	8	492	8	0	450	0	500	500	500	0	0	0	0	
7.4984231440e+00	8	8	492	8	2	460	0	500	500	500	0	0	0	0	
7.9991786552e+00	11	7	498	2	5	460	0	500	500	500	0	0	0	0	
8.4995400672e+00	13	6	493	7	0	478	0	500	500	500	0	0	0	0	
8.9998205692e+00	14	7	496	4	2	475	0	500	500	500	0	0	0	0	
9.4994879955e+00	17	6	497	3	2	490	0	500	500	500	0	0	0	0	
9.9983914611e+00	19	8	493	7	0	487	0	500	500	500	0	0	0	0	
1.0496183123e+01	21	7	491	9	0	488	0	500	500	500	0	0	0	0	
1.0996025088e+01	22	7	491	9	2	481	0	500	500	500	0	0	0	0	
1.1499664603e+01	23	7	490	10	1	502	0	500	500	500	0	0	0	0	
1.1997625047e+01	24	6	492	8	1	487	0	500	500	500	0	0	0	0	
1.2499245419e+01	26	4	492	8	2	468	0	500	500	500	0	0	0	0	
1.2997928863e+01	26	5	496	4	0	481	0	500	500	500	0	0	0	0	
1.3499833223e+01	27	4	493	7	2	478	0	500	500	500	0	0	0	0	
1.3999194409e+01	28	4	495	5	0	471	0	500	500	500	0	0	0	0	
1.4496143999e+01	29	4	497	3	0	467	0	500	500	500	0	0	0	0	
1.4999599409e+01	28	6	493	7	2	468	0	500	500	500	0	0	0	0	
1.5494278598e+01	29	7	492	8	1	447	0	500	500	500	0	0	0	0	
1.5998558147e+01	30	7	489	11	2	438	0	500	500	500	0	0	0	0	
1.6498648594e+01	30	8	486	14	3	452	0	500	500	500	0	0	0	0	
1.6998158249e+01	32	7	491	9	2	468	0	500	500	500	0	0	0	0	
1.7499826007e+01	33	6	491	9	1	476	0	500	500	500	0	0	0	0	
1.7999737848e+01	33	7	492	8	3	468	0	500	500	500	0	0	0	0	
1.8498199103e+01	34	6	494	6	4	489	0	500	500	500	0	0	0	0	
1.8997699108e+01	37	4	496	4	2	484	0	500	500	500	0	0	0	0	
1.9498263515e+01	38	4	495	5	0	489	0	500	500	500	0	0	0	0	
1.9999771539e+01	36	5	495	5	1	492	0	500	500	500	0	0	0	0	
2.0495891776e+01	36	6	490	10	0	501	0	500	500	500	0	0	0	0	
2.0999458447e+01	36	8	491	9	4	502	0	500	500	500	0	0	0	0	
2.1499732106e+01	39	8	490	10	1	499	0	500	500	500	0	0	0	0	
2.1999708244e+01	41	8	486	14	1	471	0	500	500	500	0	0	0	0	
2.2496614979e+01	41	8	484	16	3	463	0	500	500	500	0	0	0	0	
2.2997736557e+01	43	6	488	12	4	456	0	500	500	500	0	0	0	0	
2.3499814393e+01	42	6	493	7	1	440	0	500	500	500	0	0	0	0	
2.3996573954e+01	45	5	492	8	1	459	0	500	500	500	0	0	0	0	
