0.0000000000e+00	0	0	500	0	0	0	0	500	500	500	0	0	0	0	
4.9969653347e-01	0	1	500	0	1	118	0	500	500	500	0	0	0	0	
9.9899444101e-01	1	0	500	0	0	188	0	500	500	500	0	0	0	0	
1.4980019714e+00	2	3	499	1	0	271	0	500	500	500	0	0	0	0	
1.9963965260e+00	2	3	500	0	0	344	0	500	500	500	0	0	0	0	
2.4982800926e+00	2	4	500	0	1	378	0	500	500	500	0	0	0	0	
2.9881711704e+00	3	5	498	2	4	400	0	500	500	500	0	0	0	0	
3.4986600133e+00	5	4	496	4	0	419	0	500	500	500	0	0	0	0	
3.9991757340e+00	5	4	497	3	1	445	0	500	500	500	0	0	0	0	
4.4992003444e+00	5	4	499	1	0	456	0	500	500	500	0	0	0	0	
4.9972524330e+00	8	2	499	1	1	446	0	500	500	500	0	0	0	0	
5.4996117993e+00	8	2	498	2	0	461	0	500	500	500	0	0	0	0	
5.9992094996e+00	8	2	498	2	0	484	0	500	500	500	0	0	0	0	
6.4957253502e+00	8	2	498	2	1	498	0	500	500	500	0	0	0	0	
6.9998498510e+00	8	4	496	4	1	521	0	500	500	500	0	0	0	0	
7.4989441495e+00	8	4	495	5	1	507	0	500	500	500	0	0	0	0	
7.9998628366e+00	8	4	495	5	4	499	0	500	500	500	0	0	0	0	
8.4995603731e+00	8	4	495	5	1	499	0	500	500	500	0	0	0	0	
8.9969761136e+00	9	4	498	2	3	504	0	500	500	500	0	0	0	0	
9.4970289364e+00	10	5	494	6	3	490	0	500	500	500	0	0	0	0	
9.9983288002e+00	11	9	494	6	1	476	0	500	500	500	0	0	0	0	
1.0499568001e+01	12	9	491	9	1	471	0	500	500	500	0	0	0	0	
1.0999088956e+01	14	6	493	7	0	466	0	500	500	500	0	0	0	0	
1.1498801352e+01	15	5	486	14	3	492	0	500	500	500	0	0	0	0	
1.1998874026e+01	17	4	488	12	0	510	0	500	500	500	0	0	0	0	
1.2499526412e+01	18	3	491	9	1	505	0	500	500	500	0	0	0	0	
1.2999460379e+01	18	4	492	8	1	515	0	500	500	500	0	0	0	0	
1.3497886466e+01	20	3	492	8	0	494	0	500	500	500	0	0	0	0	
1.3994107576e+01	22	4	496	4	1	514	0	500	500	500	0	0	0	0	
1.4499497278e+01	23	4	496	4	2	520	0	500	500	500	0	0	0	0	
1.4998793314e+01	23	6	494	6	1	515	0	500	500	500	0	0	0	0	
1.5499555595e+01	24	5	497	3	2	498	0	500	500	500	0	0	0	0	
1.5994275244e+01	26	4	498	2	0	494	0	500	500	500	0	0	0	0	
1.6498751890e+01	28	3	495	5	0	496	0	500	500	500	0	0	0	0	
1.6998597354e+01	29	3	496	4	1	485	0	500	500	500	0	0	0	0	
1.7499635249e+01	30	5	495	5	3	481	0	500	500	500	0	0	0	0	
1.7997859956e+01	32	7	492	8	4	471	0	500	500	500	0	0	0	0	
1.8497784388e+01	32	7	495	5	2	498	0	500	500	500	0	0	0	0	
1.8998761138e+01	34	5	492	8	1	475	0	500	500	500	0	0	0	0	
1.9498925847e+01	35	6	495	5	1	466	0	500	500	500	0	0	0	0	
1.9998861279e+01	39	3	495	5	1	477	0	500	500	500	0	0	0	0	
2.0497088557e+01	40	2	497	3	0	479	0	500	500	500	0	0	0	0	
2.0998815448e+01	41	1	496	4	0	499	0	500	500	500	0	0	0	0	
2.1498859218e+01	41	4	499	1	1	521	0	500	500	500	0	0	0	0	
2.1997772865e+01	42	4	497	3	0	508	0	500	500	500	0	0	0	0	
2.2498482250e+01	43	3	499	1	1	520	0	500	500	500	0	0	0	0	
2.2999279892e+01	43	5	498	2	3	493	0	500	500	500	0	0	0	0	
2.3499933772e+01	44	4	490	10	0	488	0	500	500	500	0	0	0	0	
2.3999256578e+01	45	3	494	6	1	493	0	500	500	500	0	0	0	0	
2.4498451791e+01	45	4	491	9	3	499	0	500	500	500	0	0	0	0	
2.4999326979e+01	45	4	492	8	2	499	0	500	500	500	0	0	0	0	
2.5497736967e+01	47	2	495	5	0	518	0	500	500	500	0	0	0	0	
2.5999522946e+01	48	3	495	5	0	512	0	500	500	500	0	0	0	0	
2.6499351881e+01	49	4	494	6	0	520	0	500	500	500	0	0	0	0	
2.6998764130e+01	50	3	495	5	1	506	0	500	500	500	0	0	0	0	
2.7499341984e+01	51	5	493	7	2	492	0	500	500	500	0	0	0	0	
2.7999791552e+01	52	4	495	5	0	504	0	500	500	500	0	0	0	0	
2.8498366811e+01	54	3	494	6	1	486	0	500	500	500	0	0	0	0	
2.8999206114e+01	54	7	495	5	2	484	0	500	500	500	0	0	0	0	
2.9498777299e+01	55	6	494	6	4	491	0	500	500	500	0	0	0	0	
2.9997705878e+01	56	5	494	6	4	498	0	500	500	500	0	0	0	0	
